"idnum","obs","distance","avgdirection","avgthrust"
"48121021637",489,11.2633112756809,4.62446114018075,0.496417027559622
"48139060208",301,19.3883436717265,1.92675203926633,2.45439885219038
"48439113814",319,13.166359382741,5.69637268711881,0.950874743266285
"48439121906",373,10.9948908388532,1.39943958747747,0.641755497874656
"48439122002",432,10.7930109927418,1.3535053493975,0.618734099919573
"48439123600",281,12.3261633183185,0.274923444680129,1.27977293972368
"48085031001",537,18.0326627078012,3.63717328404776,2.0390566083315
"48113005902",457,12.9718836037818,1.85693625958887,0.955288408677249
"48113016301",593,12.4591122276972,1.61074106549777,0.781147342731722
"48121020104",354,20.8052877894044,4.72046099408282,2.39931128613529
"48121021611",415,10.4715588886106,5.03566009749793,0.427665785399229
"48121021724",382,12.7189789567134,5.51211456686152,0.858308231001496
"48439113711",418,12.4722658087157,5.2497162321082,0.576957638564035
"48085030405",539,11.8599980585709,4.52500611522638,1.14512823118128
"48085031508",601,12.0869685931238,4.01441635994929,1.43966256799543
"48085031637",523,10.806745498277,4.40074105578509,1.04896347807036
"48085031641",371,11.9043190643853,4.16666026128701,1.30955807293115
"48085031663",298,10.558469916197,4.44798689938922,0.946349053121956
"48113002400",280,9.16279254456152,2.26063424730357,0.675725498325998
"48113004900",498,11.8762312917458,1.96051348175449,0.764244364228008
"48113005600",521,11.9402433219737,1.97020056362986,0.83250593236485
"48113011105",468,14.9599698174699,1.94258238894317,1.22638504840099
"48113013004",356,10.2350097297851,2.98443348404059,0.797995859564579
"48113013105",624,8.41397859703566,3.3577419162296,0.281647964935491
"48113014133",511,10.6722887393028,6.03569368983329,0.259693467797539
"48113015305",389,10.6084025208076,1.05590667523195,0.409686659514205
"48113016605",723,14.5104559351388,1.79283689084006,1.36305221694807
"48113017702",817,14.1548378995644,2.70932121780234,1.50394879546539
"48113019004",785,10.8441780870467,3.25229042930318,0.714422442619413
"48113019035",644,10.2921990850137,3.23154600747247,0.628542647067732
"48113019210",305,9.71531658044774,3.74489786001516,0.845919247866723
"48121021512",372,16.5231127350479,5.3347417545829,1.66038336378212
"48121021524",144,13.15561778541,4.73389675456169,1.15514694215157
"48147950600",170,18.8544132050428,3.73180610623465,2.27334304219798
"48181000400",210,9.82515635997366,4.64140651710352,2.09433332581715
"48367140409",251,20.2815611964838,5.89000855935275,2.15859892720917
"48439100501",872,14.7876395258698,6.1414428055166,1.4841355588569
"48439104300",462,15.7597264206041,0.478398928363728,1.69540881738437
"48439105406",376,15.796404713196,0.390581954232777,1.79546435017353
