"GEOID","pop","landArea","popDens","pop1000","popDens1000","logPopDens","pct100","pct149","pct150","universe","white","black","asian","hispuniverse","hisp","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","meanHHsz","medAge","logHousVal","thouHousVal","estimate"
"48085030505",3627,2.1191072528164,1711.56981090954,3.627,1.71156981090954,7.44516624645158,1.9303399076794,4.69995803608896,93.3697020562316,3627,2164,262,1026,3627,326,0.596636338571822,0.0722360077198787,0.28287841191067,0.0898814447201544,1,0,0,0,10.8854723876056,7.87059391598262,"1.75",11,12.8065561412267,364.6,1133
"48085030506",2812,1.212386004643,2319.39331964495,2.812,2.31939331964495,7.74906093031019,1.50187734668335,0.375469336670839,98.1226533166458,2812,2151,159,389,2812,115,0.764935988620199,0.0565433854907539,0.138335704125178,0.0408961593172119,1,0,0,0,10.975567620906,91.497975708502,"2.85",23,12.2931673523811,218.2,1658
"48085030507",1887,0.6128353115192,3079.13066452092,1.887,3.07913066452092,8.03240258434817,NA,NA,NA,1887,1517,74,226,1887,219,0.803921568627451,0.0392156862745098,0.119766825649179,0.116057233704293,1,0,0,0,11.1466329919365,87.6847290640394,"3.10",22,12.496126902127,267.3,2203
"48085030508",6588,1.1126708643688,5920.8883875442,6.588,5.9208883875442,8.6862417820829,NA,NA,NA,6588,5472,338,506,6588,848,0.830601092896175,0.0513054037644202,0.0768063145112325,0.128718882817243,1,0,0,0,10.8294909632641,73.0703259005146,"2.83",NA,12.4073795022352,244.6,1507
"48085030509",2610,0.402536640143,6483.8818127781,2.61,6.4838818127781,8.77707465517219,0.421940928270042,1.12517580872011,98.4528832630099,2610,1694,166,501,2610,197,0.64904214559387,0.0636015325670498,0.191954022988506,0.0754789272030651,1,0,0,0,10.8679777979895,85.5530474040632,"2.93",16,12.4138994927325,246.2,1767
"48085030510",3241,0.5371094731354,6034.15162477124,3.241,6.03415162477124,8.70519054780423,1.38488170802077,3.80842469705713,94.8066935949221,3241,2193,299,466,3241,526,0.67664301141623,0.0922554767047208,0.143782783091638,0.162295587781549,1,0,0,0,10.7996980185761,70.8675799086758,"2.96",17,12.2844216119412,216.3,1757
"48085030511",5844,4.4361899530916,1317.34665598061,5.844,1.31734665598061,7.18337488349411,0.895614576899321,0.710315009264978,98.3940704138357,5844,4209,384,958,5844,597,0.720225872689938,0.0657084188911704,0.163928815879535,0.102156057494867,1,0,0,0,11.0507153869542,85.7142857142857,"3.00",15,12.3950387450428,241.6,2118
"48085030512",4985,1.0800444562644,4615.55074986621,4.985,4.61555074986621,8.43718647889921,NA,NA,NA,4985,3594,25,1089,4985,410,0.720962888665998,0.00501504513540622,0.218455366098295,0.082246740220662,1,0,0,0,11.1198828768606,93.8073394495413,"3.81",NA,12.8217986791215,370.2,2692
"48085030513",7770,4.4527510347562,1744.98864619891,7.77,1.74498864619891,7.46450332813909,2.70549359768691,4.23378769103676,93.0607187112763,7770,5485,1095,751,7770,1101,0.705920205920206,0.140926640926641,0.0966537966537967,0.141698841698842,1,0,0,0,10.8137199698263,39.2331288343558,"2.38",9,12.5208833853702,274,1246
"48085030514",7361,1.5720973470686,4682.28002147935,7.361,4.68228002147935,8.45154045435284,0.361814639576955,3.45115502365711,96.1870303367659,7361,5648,870,582,7361,779,0.767287053389485,0.118190463252276,0.0790653443825567,0.105828012498302,1,0,0,0,10.6383763046757,81.8681318681319,"3.11",22,12.0878520141427,177.7,1654
"48085030515",6674,0.880986764339,7575.59621796074,6.674,7.57559621796074,8.93268733592189,3.14832846478416,3.05095748133723,93.8007140538786,6674,4780,1197,440,6674,689,0.716212166616722,0.179352712016782,0.0659274797722505,0.103236439916092,1,0,0,0,10.7322795159374,81.6522574447647,"3.21",15,12.2035695153121,199.5,1751
"48085030516",6442,1.3898968771952,4634.87623124955,6.442,4.63487623124955,8.44136477456889,1.67292591328098,4.40423352680096,93.9228405599181,6442,4486,1076,466,6442,1015,0.696367587705681,0.167028873020801,0.0723377832971127,0.157559764048432,1,0,0,0,10.8449195768166,70.809695719443,"3.32",13,12.3135808532455,222.7,1531
"48085030517",6680,1.5751101025352,4240.97337020967,6.68,4.24097337020967,8.35254809032488,4.62355513901906,0.905966885348329,94.4704779756326,6680,5181,654,708,6680,647,0.77559880239521,0.0979041916167665,0.105988023952096,0.0968562874251497,1,0,0,0,10.7823671330121,74.5124716553288,"3.03",12,12.5237988393303,274.8,1692
"48085030518",4093,6.1243639072616,668.314303653147,4.093,0.668314303653147,6.50475857733025,NA,NA,NA,4093,2494,98,1242,4093,207,0.609333007573907,0.0239433178597606,0.303444905936966,0.0505741509894943,1,0,0,0,11.2176412358783,96.5992647058823,"3.76",8,13.0087466506174,446.3,NA
"48085030519",3161,10.5487221445364,299.657148675321,3.161,0.299657148675322,5.70263898337024,0.533175355450237,1.71800947867299,97.7488151658768,3161,1944,424,654,3161,253,0.614995254666245,0.134134767478646,0.206896551724138,0.0800379626700411,1,0,0,0,11.0810804465852,67.2131147540984,"2.88",10,12.7795913386346,354.9,1233
"48085030520",6199,1.0616482308432,5839.03389079877,6.199,5.83903389079877,8.67232063247953,0.459468329504431,0.656383327863472,98.8841483426321,6199,3690,1164,1161,6199,692,0.595257299564446,0.18777222132602,0.187288272301984,0.111630908211002,1,0,0,0,10.9319098248538,73.3194372068786,"3.23",NA,12.5485979538645,281.7,1537
"48085030521",3641,0.944145362215,3856.3976964925,3.641,3.8563976964925,8.25748878746936,0.626067159931702,0.284575981787137,99.0893568582812,3641,2292,385,783,3641,471,0.629497390826696,0.105740181268882,0.215050810216973,0.129360065915957,1,0,0,0,10.794460476426,74.3336623889437,"3.59",NA,12.4583865741442,257.4,2123
