"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
20,209,"20209042600","Census Tract 426, Wyandotte County, Kansas",2459,19837,951,132,119,700,2459,1585,13,30,2459,1715,743,46500,75,764,460,"KANSAS CITY, MO-KS",9.89530415972811,19.837,13.8801261829653,13.8801261829653,13.8801261829653,64.4570963806425,0.528670191134608,1.22000813338756,69.7437982919886,0,0,0,1,6.61069604471776,7.43,10.7472075915754,46.5,60.2094240837696
20,209,"20209042200","Census Tract 422, Wyandotte County, Kansas",1827,23084,911,61,187,663,1827,1281,99,89,1827,1128,775,58400,79,540,326,"KANSAS CITY, MO-KS",10.0468950158309,23.084,6.69593852908891,6.69593852908891,6.69593852908891,70.1149425287356,5.41871921182266,4.87137383689108,61.7405582922824,1,0,0,0,6.65286302935335,7.75,10.9750711688163,58.4,60.3703703703704
20,209,"20209044805","Census Tract 448.05, Wyandotte County, Kansas",2482,31225,1339,63,62,1214,2482,2138,212,46,2482,226,780,173900,29,892,761,"KANSAS CITY, MO-KS",10.3489743349938,31.225,4.70500373412995,4.70500373412995,4.70500373412995,86.1402095084609,8.54149879129734,1.85334407735697,9.10556003223207,1,0,0,0,6.65929391968364,7.8,12.0662357003424,173.9,85.3139013452915
20,209,"20209042300","Census Tract 423, Wyandotte County, Kansas",3238,19968,1326,404,146,776,3238,1913,233,305,3238,2008,573,45900,74,1088,500,"KANSAS CITY, MO-KS",9.90188627116915,19.968,30.4675716440422,30.4675716440422,30.4675716440422,59.0796788140828,7.19579987646695,9.41939468807906,62.0135886349598,0,0,0,1,6.35088571671474,5.73,10.7342203960486,45.9,45.9558823529412
20,209,"20209042100","Census Tract 421, Wyandotte County, Kansas",2835,20971,1140,207,171,762,2835,1724,198,247,2835,1887,908,56700,79,876,462,"KANSAS CITY, MO-KS",9.95089580993112,20.971,18.1578947368421,18.1578947368421,18.1578947368421,60.8112874779541,6.98412698412698,8.71252204585538,66.5608465608466,0,0,0,1,6.81124437860129,9.08,10.9455294897158,56.7,52.7397260273973
20,209,"20209043301","Census Tract 433.01, Wyandotte County, Kansas",3642,26443,2029,251,241,1537,3642,2515,687,109,3642,1262,724,87900,49,1723,473,"KANSAS CITY, MO-KS",10.1827467519768,26.443,12.3706259241005,12.3706259241005,12.3706259241005,69.0554640307523,18.8632619439868,2.99286106534871,34.6512904997254,1,0,0,0,6.58479139238572,7.24,11.3839550836733,87.9,27.4521183981428
20,209,"20209041800","Census Tract 418, Wyandotte County, Kansas",912,11944,288,43,24,221,912,248,560,30,912,15,284,NA,55,656,26,"KANSAS CITY, MO-KS",9.38798433921903,11.944,14.9305555555556,14.9305555555556,14.9305555555556,27.1929824561404,61.4035087719298,3.28947368421053,1.64473684210526,0,1,0,0,5.64897423816121,2.84,NA,NA,3.96341463414634
20,209,"20209043802","Census Tract 438.02, Wyandotte County, Kansas",1264,24483,702,73,21,608,1264,1194,0,0,1264,103,825,127600,52,492,439,"KANSAS CITY, MO-KS",10.1057342781374,24.483,10.3988603988604,10.3988603988604,10.3988603988604,94.4620253164557,0,0,8.14873417721519,1,0,0,0,6.71538338633468,8.25,11.7566556498928,127.6,89.2276422764228
20,209,"20209045100","Census Tract 451, Wyandotte County, Kansas",2177,20524,996,181,178,637,2177,1163,471,416,2177,577,735,148400,41,1055,167,"KANSAS CITY, MO-KS",9.92935021206186,20.524,18.1726907630522,18.1726907630522,18.1726907630522,53.4221405604042,21.6352779053744,19.1088654111162,26.5043638033992,1,0,0,0,6.59987049921284,7.35,11.9076666097154,148.4,15.8293838862559
20,209,"20209044804","Census Tract 448.04, Wyandotte County, Kansas",4703,51609,2475,19,31,2425,4703,3515,893,137,4703,405,1393,230200,17,1541,1250,"KANSAS CITY, MO-KS",10.8514513548651,51.609,0.767676767676768,0.767676767676768,0.767676767676768,74.739527960876,18.9878800765469,2.913034233468,8.61152455879226,1,0,0,0,7.23921497377981,13.93,12.3467037752699,230.2,81.1161583387411
