"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
1,117,"01117030337","Census Tract 303.37, Shelby County, Alabama",1794,29276,905,105,27,773,1794,1286,210,0,1794,276,644,NA,18,630,548,"BIRMINGHAM, AL",10.2845233467211,29.276,11.6022099447514,11.6022099447514,11.6022099447514,71.6833890746934,11.7056856187291,0,15.3846153846154,1,0,0,0,6.46769872610435,6.44,NA,NA,86.984126984127
1,117,"01117030406","Census Tract 304.06, Shelby County, Alabama",3438,21326,1611,235,92,1284,3438,2794,255,0,3438,674,752,153000,34,1233,795,"BIRMINGHAM, AL",9.96768226457812,21.326,14.5872129112353,14.5872129112353,14.5872129112353,81.2681791739383,7.41710296684119,0,19.6044211751018,1,0,0,0,6.62273632394984,7.52,11.9381932003746,153,64.4768856447689
1,117,"01117030336","Census Tract 303.36, Shelby County, Alabama",6515,56978,3274,69,28,3177,6515,5252,638,286,6515,236,1703,209200,15,2202,2143,"BIRMINGHAM, AL",10.9504205074008,56.978,2.10751374465486,2.10751374465486,2.10751374465486,80.6139677666923,9.79278587874137,4.38986953184958,3.62240982348427,1,0,0,0,7.44014668066269,17.03,12.2510460111729,209.2,97.3206176203451
1,117,"01117030320","Census Tract 303.20, Shelby County, Alabama",5514,31016,2864,116,70,2678,5514,4599,541,14,5514,329,1024,153100,31,1947,1678,"BIRMINGHAM, AL",10.3422584793508,31.016,4.05027932960894,4.05027932960894,4.05027932960894,83.4058759521219,9.8113891911498,0.253899165759884,5.96663039535727,1,0,0,0,6.93147180559945,10.24,11.9388465816458,153.1,86.1838726245506
1,117,"01117030306","Census Tract 303.06, Shelby County, Alabama",3621,28578,1852,141,21,1690,3621,3172,201,31,3621,153,836,136700,31,1265,1204,"BIRMINGHAM, AL",10.2603924700289,28.578,7.6133909287257,7.6133909287257,7.6133909287257,87.6001104667219,5.55095277547639,0.856117094725214,4.22535211267606,1,0,0,0,6.7286286130847,8.36,11.825544022712,136.7,95.1778656126482
1,117,"01117030344","Census Tract 303.44, Shelby County, Alabama",3068,37739,1816,40,144,1632,3068,2679,236,59,3068,200,918,212000,17,1372,897,"BIRMINGHAM, AL",10.5384493214862,37.739,2.20264317180617,2.20264317180617,2.20264317180617,87.3207301173403,7.69230769230769,1.92307692307692,6.51890482398957,1,0,0,0,6.82219739062049,9.18,12.2643415536542,212,65.3790087463557
1,117,"01117030103","Census Tract 301.03, Shelby County, Alabama",1043,34408,430,6,11,413,1043,818,48,0,1043,3,179,190800,29,376,315,"BIRMINGHAM, AL",10.4460443744636,34.408,1.3953488372093,1.3953488372093,1.3953488372093,78.4276126558006,4.60210930009588,0,0.287631831255992,1,0,0,0,5.18738580584075,1.79,12.1589810379963,190.8,83.7765957446808
1,117,"01117030213","Census Tract 302.13, Shelby County, Alabama",4617,34364,2662,262,93,2307,4617,3476,723,120,4617,354,985,365600,24,1877,1183,"BIRMINGHAM, AL",10.4447647837579,34.364,9.84222389181067,9.84222389181067,9.84222389181067,75.2869828893221,15.6595191682911,2.59909031838856,7.66731643924626,1,0,0,0,6.89264164117209,9.85,12.8092951185621,365.6,63.02610548748
1,117,"01117030345","Census Tract 303.45, Shelby County, Alabama",2935,41851,1465,11,44,1410,2935,2535,105,7,2935,256,1082,248700,25,1026,923,"BIRMINGHAM, AL",10.6418709704947,41.851,0.750853242320819,0.750853242320819,0.750853242320819,86.3713798977853,3.57751277683135,0.238500851788756,8.72231686541738,1,0,0,0,6.98656645940643,10.82,12.4240026297915,248.7,89.9610136452242
1,117,"01117030334","Census Tract 303.34, Shelby County, Alabama",4001,47670,2049,12,56,1981,4001,3572,332,0,4001,52,1107,266700,23,1401,1320,"BIRMINGHAM, AL",10.7720575481989,47.67,0.585651537335286,0.585651537335286,0.585651537335286,89.277680579855,8.29792551862034,0,1.29967508122969,1,0,0,0,7.00940893270864,11.07,12.4938797101701,266.7,94.2184154175589
