"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
37,119,"37119004700","Census Tract 47, Mecklenburg County, North Carolina",1899,8766,319,83,29,207,1899,379,1440,23,1899,77,722,108600,52,451,144,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.07863588097876,8.766,26.0188087774295,26.0188087774295,26.0188087774295,19.9578725645076,75.8293838862559,1.21116377040548,4.05476566614007,0,1,0,0,6.58202513889283,7.22,11.595426686482,108.6,31.9290465631929
37,119,"37119004500","Census Tract 45, Mecklenburg County, North Carolina",3146,16031,1154,206,306,642,3146,184,2547,300,3146,34,728,82800,48,995,253,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.68227962668967,16.031,17.8509532062392,17.8509532062392,17.8509532062392,5.84869675778767,80.9599491417673,9.53591862682772,1.08073744437381,0,1,0,0,6.59030104819669,7.28,11.3241833403734,82.8,25.427135678392
37,119,"37119005617","Census Tract 56.17, Mecklenburg County, North Carolina",1962,30653,1015,125,18,872,1962,397,1182,155,1962,184,1190,131300,25,714,584,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.3304858158567,30.653,12.3152709359606,12.3152709359606,12.3152709359606,20.2344546381244,60.2446483180428,7.90010193679919,9.37818552497452,0,1,0,0,7.08170858610557,11.9,11.7852400602909,131.3,81.7927170868347
37,119,"37119006211","Census Tract 62.11, Mecklenburg County, North Carolina",6222,54271,3069,23,0,3046,6222,5411,418,72,6222,114,1062,321200,19,2125,1756,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.9017452932743,54.271,0.749429781687846,0.749429781687846,0.749429781687846,86.9656059144969,6.71809707489553,1.15718418514947,1.83220829315333,1,0,0,0,6.96790920180188,10.62,12.6798192610547,321.2,82.6352941176471
37,119,"37119004100","Census Tract 41, Mecklenburg County, North Carolina",3334,28869,1933,167,187,1579,3334,1408,1666,84,3334,49,995,220500,31,1490,468,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.2705236340245,28.869,8.63942058975685,8.63942058975685,8.63942058975685,42.2315536892621,49.9700059988002,2.51949610077984,1.46970605878824,0,1,0,0,6.90274273715859,9.95,12.303652973869,220.5,31.4093959731544
37,119,"37119006010","Census Tract 60.10, Mecklenburg County, North Carolina",6791,27301,2867,275,303,2289,6791,2352,3548,130,6791,885,1104,132000,23,2349,1608,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.2146786105388,27.301,9.59190791768399,9.59190791768399,9.59190791768399,34.6340745103814,52.2456192018848,1.91429833603298,13.0319540568399,0,1,0,0,7.00669522683704,11.04,11.7905572015685,132,68.4546615581098
37,119,"37119006212","Census Tract 62.12, Mecklenburg County, North Carolina",3487,41221,1831,126,43,1662,3487,2562,439,176,3487,223,1130,199100,16,1399,707,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.6267031142181,41.221,6.88148552703441,6.88148552703441,6.88148552703441,73.4728993404072,12.5896185833094,5.04731861198738,6.39518210496129,1,0,0,0,7.02997291170639,11.3,12.2015624900523,199.1,50.5360972122945
37,119,"37119000600","Census Tract 6, Mecklenburg County, North Carolina",2872,41433,1961,133,199,1629,2872,1604,1140,9,2872,91,1119,199300,15,1569,227,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.631832943746,41.433,6.78225395206527,6.78225395206527,6.78225395206527,55.849582172702,39.6935933147632,0.313370473537604,3.16852367688022,1,0,0,0,7.02019070831193,11.19,12.2025665062009,199.3,14.4678138942001
37,119,"37119006105","Census Tract 61.05, Mecklenburg County, North Carolina",3010,32979,1498,21,65,1412,3010,1356,1309,113,3010,360,1201,152700,17,987,727,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.403626274247,32.979,1.4018691588785,1.4018691588785,1.4018691588785,45.0498338870432,43.4883720930233,3.75415282392027,11.9601328903654,1,0,0,0,7.09090982207998,12.01,11.9362304912067,152.7,73.6575481256332
37,119,"37119005613","Census Tract 56.13, Mecklenburg County, North Carolina",2595,30905,1346,92,87,1167,2595,467,1786,161,2595,420,949,191600,20,970,475,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.3386732620934,30.905,6.83506686478455,6.83506686478455,6.83506686478455,17.9961464354528,68.8246628131021,6.20423892100193,16.1849710982659,0,1,0,0,6.85540879860993,9.49,12.1631651445189,191.6,48.9690721649485
