"GEOID","NAME","variable","estimate","moe","pct100","pct149","pct150","universe","white","black","asian","hispuniverse","hisp","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","medAge","logHousVal","thouHousVal","medRent","logMedRent"
"36001013200","Census Tract 132, Albany County, New York","B01001_001",3146,331,13.8845553822153,4.52418096723869,81.591263650546,3146,2740,73,0,3146,151,0.870947234583598,0.0232040686586141,0,0.0479974570883662,1,0,0,0,10.0429885913137,31.7137229152988,79,11.6733421863761,117.4,783,6.6631326959908
"36001013300","Census Tract 133, Albany County, New York","B01001_001",4878,398,6.89052116124519,6.50577124868835,86.6037075900665,4878,3783,777,107,4878,233,0.775522755227552,0.159286592865929,0.0219352193521935,0.0477654776547765,1,0,0,0,10.3279706664801,39.4472361809045,79,11.9036152874962,147.8,894,6.79570577517351
"36001013400","Census Tract 134, Albany County, New York","B01001_001",2183,265,6.50542118432027,8.25688073394496,85.2376980817348,2183,1946,91,93,2183,105,0.891433806688044,0.0416857535501603,0.0426019239578562,0.0480989464040312,1,0,0,0,10.2610920642928,44.2786069651741,79,11.8486831606536,139.9,846,6.74051935960622
"36001013503","Census Tract 135.03, Albany County, New York","B01001_001",5014,301,5.66770186335404,6.01708074534162,88.3152173913043,5014,3900,252,672,5014,245,0.777822098125249,0.0502592740327084,0.134024730753889,0.0488631830873554,1,0,0,0,10.5129269840226,59.5959595959596,44,12.4672823976508,259.7,694,6.5424719605068
"36001013505","Census Tract 135.05, Albany County, New York","B01001_001",2655,288,0.619674670797831,7.43609604957397,91.9442292796282,2655,2321,108,201,2655,162,0.874199623352166,0.0406779661016949,0.0757062146892655,0.0610169491525424,1,0,0,0,10.3566628768004,81.941309255079,62,12.2704549044594,213.3,977,6.88448665204278
"36001013506","Census Tract 135.06, Albany County, New York","B01001_001",6701,558,5.33255200703194,2.84207442133021,91.8253735716379,6701,5222,173,862,6701,463,0.779286673630801,0.0258170422325026,0.128637516788539,0.0690941650499925,1,0,0,0,10.3985191040033,62.9435935748973,50,12.2940835228529,218.4,1006,6.91373735065968
"36001013507","Census Tract 135.07, Albany County, New York","B01001_001",2443,178,0.618716163959783,3.01624129930394,96.3650425367363,2443,1763,150,201,2443,147,0.721653704461727,0.0613999181334425,0.0822758902988129,0.0601719197707736,1,0,0,0,10.4688581781539,62.2039134912461,33,12.3540615232436,231.9,1183,7.07580886397839
"36001013508","Census Tract 135.08, Albany County, New York","B01001_001",6751,376,4.41137390380016,1.64762157852777,93.9410045176721,6751,5791,116,649,6751,257,0.857798844615613,0.0171826396089468,0.096133906087987,0.0380684343060287,1,0,0,0,10.5388731962375,83.4733893557423,51,12.4661265508645,259.4,1059,6.96508034560141
"36001013601","Census Tract 136.01, Albany County, New York","B01001_001",10036,450,3.62634840486573,4.36079871471196,92.0128528804223,10036,7918,685,1063,10036,602,0.788959744918294,0.0682542845755281,0.105918692706257,0.0599840573933838,1,0,0,0,10.1338450208685,57.995799579958,45,12.3787646533483,237.7,892,6.79346613258001
"36001013602","Census Tract 136.02, Albany County, New York","B01001_001",4246,114,4.24528301886792,6.60377358490566,89.1509433962264,4246,2579,584,709,4246,338,0.607395195478097,0.137541215261423,0.166980687706076,0.0796043334903438,1,0,0,0,10.4932444973835,32.4829931972789,52,12.2155278043009,201.9,1095,6.9985096422506
"36001013703","Census Tract 137.03, Albany County, New York","B01001_001",2657,247,NA,NA,NA,2657,1841,479,255,2657,93,0.692886714339481,0.18027850959729,0.0959729017689123,0.0350018818216033,1,0,0,0,10.0907551906118,86.3321799307958,44,12.4684369099977,260,1116,7.01750614294126
"36001013705","Census Tract 137.05, Albany County, New York","B01001_001",6282,452,1.99937519525148,1.65573258356764,96.3448922211809,6282,5881,204,175,6282,33,0.93616682585164,0.0324737344794651,0.0278573702642471,0.0052531041069723,1,0,0,0,10.489661807092,75,49,12.2867305485476,216.8,1363,7.21744343169653
"36001013706","Census Tract 137.06, Albany County, New York","B01001_001",2195,144,1.15495668912416,0.384985563041386,98.4600577478345,2195,1959,0,127,2195,64,0.89248291571754,0,0.0578587699316629,0.0291571753986333,1,0,0,0,10.7418167429406,93.1398416886544,62,12.7343451828999,339.2,1808,7.49997654095212
"36001013707","Census Tract 137.07, Albany County, New York","B01001_001",6061,351,1.12727272727273,4.65454545454545,94.2181818181818,6061,5023,482,324,6061,147,0.828741131826431,0.0795248308859924,0.0534565253258538,0.0242534235274707,1,0,0,0,10.6253436597325,83.3747927031509,52,12.4715091090346,260.8,1645,7.40549566319947
"36001013801","Census Tract 138.01, Albany County, New York","B01001_001",7542,413,0.349737696727454,2.84786410192356,96.802398201349,7542,6270,598,461,7542,348,0.831344470962609,0.079289313179528,0.0611243701935826,0.0461416070007955,1,0,0,0,10.5229881929278,75.1579647489192,48,12.1345766438251,186.2,929,6.83410873881384
"36001013802","Census Tract 138.02, Albany County, New York","B01001_001",4214,221,1.66520595968449,1.35845749342682,96.9763365468887,4214,3808,92,172,4214,9,0.903654485049834,0.0218319886093972,0.0408163265306122,0.00213573801613669,1,0,0,0,10.6792510492733,97.9310344827586,40,12.4344027235317,251.3,1444,7.27517231945277
"36001013901","Census Tract 139.01, Albany County, New York","B01001_001",2481,163,4.66812545587163,4.01167031363968,91.3202042304887,2481,2125,112,80,2481,122,0.856509471987102,0.045143087464732,0.0322450624748085,0.049173720274083,1,0,0,0,10.3089526606443,87.0864461045891,58,12.1626430876028,191.5,909,6.81234509417748
"36001013902","Census Tract 139.02, Albany County, New York","B01001_001",5407,160,0.531161473087819,3.64730878186969,95.8215297450425,5407,4543,132,504,5407,148,0.840207138894026,0.0244127982245238,0.093212502311818,0.0273719252820418,1,0,0,0,10.5447886543725,71.816091954023,56,12.2209612580239,203,1213,7.10085190894405
"36001014001","Census Tract 140.01, Albany County, New York","B01001_001",4039,299,4.10639290713952,6.95286980867942,88.9407372841811,4039,2850,442,592,4039,115,0.70562020302055,0.109433027977222,0.146570933399356,0.0284723941569695,1,0,0,0,10.3410325541077,51.3556618819777,58,12.1123112657157,182.1,1032,6.93925394604151
"36001014002","Census Tract 140.02, Albany County, New York","B01001_001",4169,381,7.32226479352916,2.51170710940826,90.1660280970626,4169,3661,184,95,4169,312,0.878148236987287,0.0441352842408251,0.0227872391460782,0.0748380906692252,1,0,0,0,10.3773898221975,65.9694742792538,63,12.0639328783691,173.5,878,6.77764659363512
"36001014100","Census Tract 141, Albany County, New York","B01001_001",5204,276,0.542635658914729,2.36434108527132,97.0930232558139,5204,4539,76,528,5204,152,0.872213681783244,0.0146041506533436,0.101460415065334,0.0292083013066872,1,0,0,0,10.8665091868979,74.9887539361224,40,12.5146596786619,272.3,1073,6.9782137426307
"36001014201","Census Tract 142.01, Albany County, New York","B01001_001",5873,438,7.36134453781513,3.09243697478992,89.546218487395,5873,5121,202,262,5873,227,0.871956410693002,0.0343946875532096,0.0446109313808956,0.0386514558147454,1,0,0,0,10.646495752267,70.1262272089762,47,12.5208833853702,274,1085,6.98933526597456
"36001014202","Census Tract 142.02, Albany County, New York","B01001_001",5883,345,1.68381665107577,0.530090427190521,97.7860929217337,5883,5612,70,74,5883,110,0.953935067142614,0.0118986911439742,0.0125786163522013,0.0186979432262451,1,0,0,0,10.8579792470254,68.2917002417405,52,12.5310505027257,276.8,981,6.88857245956536
"36001014203","Census Tract 142.03, Albany County, New York","B01001_001",6317,327,0.847970926711084,2.08964264082374,97.0623864324652,6317,5801,232,102,6317,62,0.918315656165901,0.036726294126959,0.0161469051765078,0.00981478549944594,1,0,0,0,10.8571318709516,82.1109817617385,59,12.5602444592508,285,1296,7.16703787691222
"36001014301","Census Tract 143.01, Albany County, New York","B01001_001",2880,266,5.8659217877095,4.25977653631285,89.8743016759776,2880,2755,87,0,2880,20,0.956597222222222,0.0302083333333333,0,0.00694444444444444,1,0,0,0,10.3963528509251,70.0088731144632,56,12.1858699382127,196,832,6.72383244082121
"36001014302","Census Tract 143.02, Albany County, New York","B01001_001",8552,421,1.72651933701657,1.72651933701657,96.5469613259668,8552,7970,64,399,8552,77,0.931945743685688,0.00748362956033676,0.0466557530402245,0.00900374181478017,1,0,0,0,10.7284959818064,88.1412391738841,32,12.4946293353926,266.9,1407,7.24921505711439
"36001014401","Census Tract 144.01, Albany County, New York","B01001_001",4143,45,3.6680421824851,1.46721687299404,94.8647409445209,4143,4105,3,8,4143,9,0.990827902486121,0.000724112961622013,0.0019309678976587,0.00217233888486604,1,0,0,0,10.3745843340731,78.5242951409718,64,12.0633563433286,173.4,726,6.5875500148248
"36001014402","Census Tract 144.02, Albany County, New York","B01001_001",3275,35,10.3954081632653,3.95408163265306,85.6505102040816,3275,2908,299,15,3275,109,0.88793893129771,0.0912977099236641,0.00458015267175573,0.0332824427480916,1,0,0,0,10.3288859983517,55.8255897069335,62,11.979799201207,159.5,889,6.7900972355139
"36001014501","Census Tract 145.01, Albany County, New York","B01001_001",2518,141,2.44835501147666,4.13159908186687,93.4200459066565,2518,2464,0,38,2518,0,0.978554408260524,0,0.0150913423351867,0,1,0,0,0,10.6301662163049,81.8756585879874,52,12.6801305451039,321.3,930,6.8351845861473
"36001014502","Census Tract 145.02, Albany County, New York","B01001_001",3418,141,1.30533484676504,1.02156640181612,97.6730987514188,3418,3287,0,18,3418,140,0.961673493270919,0,0.00526623756582797,0.0409596255119953,1,0,0,0,10.5327893050473,92.5384615384615,53,12.3863086958331,239.5,1011,6.91869521902047
"36001014503","Census Tract 145.03, Albany County, New York","B01001_001",2822,17,1.19940029985008,2.62368815592204,96.1769115442279,2822,2707,15,74,2822,115,0.959248759744862,0.00531537916371368,0.0262225372076541,0.0407512402551382,1,0,0,0,10.6909899115772,81.998199819982,52,12.3553543482459,232.2,933,6.83840520084734
"36001014606","Census Tract 146.06, Albany County, New York","B01001_001",3648,239,2.07991242474001,1.64203612479475,96.2780514504652,3648,3294,97,195,3648,66,0.902960526315789,0.0265899122807018,0.0534539473684211,0.0180921052631579,1,0,0,0,10.7150620056318,89.4472361809045,45,12.4348005751383,251.4,965,6.87212810133899
"36001014607","Census Tract 146.07, Albany County, New York","B01001_001",7621,356,1.94926568758344,2.67022696929239,95.3805073431242,7621,7018,116,435,7621,231,0.920876525390369,0.0152210995932292,0.0570791234746096,0.0303109828106548,1,0,0,0,10.8214768410459,78.3046443650536,37,12.5106118350484,271.2,1066,6.97166860472579
"36001014608","Census Tract 146.08, Albany County, New York","B01001_001",4083,316,1.86150409530901,3.05286671630678,95.0856291883842,4083,3366,332,200,4083,250,0.824393828067597,0.0813127602253245,0.0489835904971834,0.0612294881214793,1,0,0,0,9.82281964946867,73.1255265374895,63,12.25343321689,209.7,976,6.88346258641309
"36001014609","Census Tract 146.09, Albany County, New York","B01001_001",4738,283,6.73009161381254,5.03875968992248,88.231148696265,4738,3698,380,454,4738,156,0.780498100464331,0.0802026171380329,0.0958210215280709,0.0329252849303504,1,0,0,0,10.6488713324316,54.9367088607595,42,12.2080706481928,200.4,1153,7.05012252026906
"36001014611","Census Tract 146.11, Albany County, New York","B01001_001",1996,151,0.736842105263158,1.68421052631579,97.5789473684211,1996,1724,53,110,1996,27,0.86372745490982,0.0265531062124248,0.0551102204408818,0.0135270541082164,1,0,0,0,10.8480741535651,72.8915662650602,32,12.6906569580909,324.7,1162,7.05789793741186
"36001014612","Census Tract 146.12, Albany County, New York","B01001_001",1735,153,1.95121951219512,2.19512195121951,95.8536585365854,1735,1605,18,56,1735,68,0.92507204610951,0.0103746397694524,0.0322766570605187,0.039193083573487,1,0,0,0,10.6572593549125,73.9766081871345,58,12.4008167223227,243,942,6.84800527457636
"36001014613","Census Tract 146.13, Albany County, New York","B01001_001",3406,260,2.45248313917842,4.78234212139792,92.7651747394237,3406,3293,55,0,3406,52,0.966823253082795,0.0161479741632413,0,0.0152671755725191,1,0,0,0,10.3812733222239,77.8253424657534,45,12.4711255999216,260.7,965,6.87212810133899
"36001014614","Census Tract 146.14, Albany County, New York","B01001_001",5578,340,NA,NA,NA,5578,4339,252,697,5578,146,0.77787737540337,0.045177482968806,0.124955181068483,0.0261742560057368,1,0,0,0,10.7601981169614,59.1402337228715,41,12.6906569580909,324.7,1196,7.08673793451058
"36001014615","Census Tract 146.15, Albany County, New York","B01001_001",2888,270,4.45182724252492,3.58803986710963,91.9601328903655,2888,1903,254,730,2888,151,0.65893351800554,0.0879501385041551,0.252770083102493,0.0522853185595568,1,0,0,0,10.5183758501275,19.4054500412882,39,12.9664110756304,427.8,1145,7.04315991598834
"36001014700","Census Tract 147, Albany County, New York","B01001_001",2754,157,2.20102714600147,3.00807043286867,94.7909024211299,2754,2721,13,0,2754,19,0.9880174291939,0.004720406681191,0,0.00689905591866376,1,0,0,0,10.5734428688194,85.6997971602434,45,12.3366622152338,227.9,971,6.87832646829133
"36001014801","Census Tract 148.01, Albany County, New York","B01001_001",2820,23,6.28019323671498,4.1407867494824,89.5790200138026,2820,2709,27,17,2820,57,0.96063829787234,0.00957446808510638,0.00602836879432624,0.0202127659574468,1,0,0,0,10.4543508633336,91.8825561312608,51,12.1345766438251,186.2,761,6.63463335786169
"36001014802","Census Tract 148.02, Albany County, New York","B01001_001",1808,162,4.55136540962289,3.25097529258778,92.1976592977893,1808,1754,13,5,1808,23,0.970132743362832,0.00719026548672566,0.00276548672566372,0.0127212389380531,1,0,0,0,10.353320361711,92.7097661623109,55,12.1123112657157,182.1,913,6.81673588059497
"36001014803","Census Tract 148.03, Albany County, New York","B01001_001",3382,15,2.27832512315271,1.35467980295567,96.3669950738916,3382,3271,9,71,3382,76,0.967179183914843,0.00266114725014784,0.0209934949733885,0.0224719101123595,1,0,0,0,10.5461306009223,93.4863064396743,41,12.1183337312222,183.2,NA,NA
"36057070200","Census Tract 702, Montgomery County, New York","B01001_001",2229,226,19.6078431372549,8.89894419306184,71.4932126696833,2229,1788,4,0,2229,786,0.802153432032301,0.00179452669358457,0,0.352624495289367,1,0,0,0,9.79188537595483,35.063752276867,79,11.5617156291397,105,438,6.08221891037645
"36057070300","Census Tract 703, Montgomery County, New York","B01001_001",2195,283,22.2732491389208,17.7956371986223,59.9311136624569,2195,1511,79,19,2195,785,0.688382687927107,0.0359908883826879,0.00865603644646925,0.357630979498861,1,0,0,0,9.67237483157224,43.125,79,11.1647854234813,70.6,785,6.66568371778241
"36057070400","Census Tract 704, Montgomery County, New York","B01001_001",1774,170,6.23501199040767,4.55635491606715,89.2086330935252,1774,1489,65,20,1774,365,0.83934611048478,0.0366403607666291,0.0112739571589628,0.205749718151071,1,0,0,0,10.1378084044405,55.3050397877984,79,11.4542364686215,94.3,814,6.70196036600254
"36057070500","Census Tract 705, Montgomery County, New York","B01001_001",2639,359,3.0461270670148,13.6640557006092,83.289817232376,2639,2151,4,0,2639,557,0.815081470253884,0.00151572565365669,0,0.211064797271694,1,0,0,0,10.2372776239374,67.3448626653103,79,11.4392789248019,92.9,934,6.83947643822884
"36057070600","Census Tract 706, Montgomery County, New York","B01001_001",2094,305,23.6749116607774,17.6678445229682,58.6572438162544,2094,1531,114,0,2094,613,0.731136580706781,0.0544412607449857,0,0.292741165234002,1,0,0,0,9.59512646887595,43.5990338164251,79,11.2997322445092,80.8,763,6.63725803128446
"36057070700","Census Tract 707, Montgomery County, New York","B01001_001",2821,290,12.7450980392157,0.816993464052288,86.437908496732,2821,2103,190,12,2821,683,0.745480326125487,0.0673520028358738,0.00425381070542361,0.242112725983694,1,0,0,0,10.1590982939878,65.489404641776,79,11.4563551134818,94.5,769,6.64509096950564
"36057070800","Census Tract 708, Montgomery County, New York","B01001_001",2534,308,19.5024875621891,3.18407960199005,77.3134328358209,2534,1772,235,16,2534,681,0.699289660615627,0.0927387529597474,0.00631412786108919,0.268745067087609,1,0,0,0,9.78964673611237,46.7784642541924,78,11.2463523557287,76.6,748,6.61740297797448
"36057070900","Census Tract 709, Montgomery County, New York","B01001_001",1777,288,27.8606965174129,7.29684908789386,64.8424543946932,1777,1085,111,33,1777,816,0.610579628587507,0.0624648283624086,0.0185706246482836,0.459200900393922,1,0,0,0,9.57324586566555,28.2571912013536,79,10.9150884642146,55,735,6.59987049921284
"36057072100","Census Tract 721, Montgomery County, New York","B01001_001",5990,21,4.69090909090909,2.50909090909091,92.8,5990,5894,34,2,5990,201,0.983973288814691,0.00567612687813022,0.000333889816360601,0.0335559265442404,1,0,0,0,10.3702672404634,82.4365872405842,64,11.762905670238,128.4,699,6.54965074223381
"36057072200","Census Tract 722, Montgomery County, New York","B01001_001",3783,25,2.72581507215393,7.32228754676643,89.9518973810796,3783,3487,13,51,3783,260,0.921755220724293,0.00343642611683849,0.0134813639968279,0.0687285223367698,1,0,0,0,10.1580910104686,81.3593539703903,52,11.7574390420206,127.7,688,6.53378883793334
"36057072300","Census Tract 723, Montgomery County, New York","B01001_001",3220,21,8.67229470452801,2.91634689178818,88.4113584036838,3220,3100,23,39,3220,47,0.962732919254658,0.00714285714285714,0.012111801242236,0.0145962732919255,1,0,0,0,10.1742396177651,72.9202037351443,43,11.4435753868354,93.3,525,6.26339826259162
"36057072400","Census Tract 724, Montgomery County, New York","B01001_001",2566,16,9.76361767728674,15.9301130524152,74.306269270298,2566,2495,17,0,2566,85,0.972330475448168,0.00662509742790335,0,0.0331254871395168,1,0,0,0,9.85854248649296,60.7068607068607,79,11.2797315778025,79.2,615,6.42162226780652
"36057072500","Census Tract 725, Montgomery County, New York","B01001_001",4197,29,8.50801479654747,9.74106041923551,81.750924784217,4197,4070,0,61,4197,26,0.969740290683822,0,0.014534191088873,0.00619490111984751,1,0,0,0,9.97208034400174,75.4883427851292,76,11.3193407158976,82.4,693,6.5410299991899
"36057072600","Census Tract 726, Montgomery County, New York","B01001_001",3642,20,7.36707238949391,7.6873798846893,84.9455477258168,3642,3483,54,19,3642,78,0.956342668863262,0.014827018121911,0.00521691378363537,0.0214168039538715,1,0,0,0,10.1458453227741,65.5786350148368,79,11.5531072546031,104.1,711,6.56667242980324
"36057072700","Census Tract 727, Montgomery County, New York","B01001_001",4240,152,7.2463768115942,6.60225442834138,86.1513687600644,4240,4049,65,41,4240,134,0.954952830188679,0.0153301886792453,0.00966981132075472,0.0316037735849057,1,0,0,0,10.2369911012464,83.728813559322,47,11.5796490970131,106.9,810,6.69703424766648
"36057072800","Census Tract 728, Montgomery County, New York","B01001_001",3966,153,5.10255127563782,5.45272636318159,89.4447223611806,3966,3818,30,57,3966,122,0.962682803832577,0.0075642965204236,0.0143721633888048,0.0307614725163893,1,0,0,0,10.24195779182,81.7865429234339,43,11.8493977015914,140,755,6.62671774924902
"36083040100","Census Tract 401, Rensselaer County, New York","B01001_001",4543,460,8.09414466130884,17.7956371986223,74.1102181400689,4543,3092,884,0,4543,558,0.680607528065155,0.194585075941008,0,0.122826326216157,1,0,0,0,10.1036080966928,46.8823529411765,76,11.5317472192108,101.9,714,6.57088296233958
"36083040200","Census Tract 402, Rensselaer County, New York","B01001_001",4627,526,7.55813953488372,7.08245243128964,85.3594080338266,4627,3502,1033,25,4627,449,0.756861897557813,0.223254808731359,0.00540306894315971,0.0970391182191485,1,0,0,0,10.1041400660148,37.621359223301,79,11.5415129218221,102.9,730,6.59304453414244
"36083040300","Census Tract 403, Rensselaer County, New York","B01001_001",2723,365,11.8188795088258,3.4535686876439,84.7275518035303,2723,2035,386,0,2723,234,0.747337495409475,0.141755416819684,0,0.0859346309217775,1,0,0,0,10.2168008213609,38.0584192439863,79,11.6919081204987,119.6,851,6.74641212857337
"36083040400","Census Tract 404, Rensselaer County, New York","B01001_001",2215,316,27.4436090225564,13.2832080200501,59.2731829573935,2215,1138,644,15,2215,536,0.513769751693002,0.290744920993228,0.00677200902934537,0.241986455981941,1,0,0,0,9.62284729487339,26.9182389937107,79,11.4489201349943,93.8,858,6.75460409948796
"36083040500","Census Tract 405, Rensselaer County, New York","B01001_001",2113,254,21.9399538106236,11.431870669746,66.6281755196305,2113,1166,780,0,2113,275,0.551822053951727,0.369143398012305,0,0.130146710837672,1,0,0,0,10.0522523258012,31.5394242803504,79,11.6877187553434,119.1,706,6.55961523749324
"36083040600","Census Tract 406, Rensselaer County, New York","B01001_001",2371,219,20.9563994374121,15.0492264416315,63.9943741209564,2371,1681,337,271,2371,109,0.708983551244201,0.142134120624209,0.114297764656263,0.0459721636440321,1,0,0,0,9.19471899107323,26.8545994065282,79,11.689396608086,119.3,804,6.68959926917897
"36083040700","Census Tract 407, Rensselaer County, New York","B01001_001",4885,481,21.84954480115,4.45615716339243,73.6942980354576,4885,3089,850,470,4885,544,0.632343909928352,0.174002047082907,0.0962128966223132,0.11136131013306,1,0,0,0,9.56317796268366,5.51454624402953,79,11.7897993387054,131.9,828,6.71901315438526
"36083040800","Census Tract 408, Rensselaer County, New York","B01001_001",1874,206,15.962441314554,9.48356807511737,74.5539906103286,1874,1379,237,80,1874,98,0.735859124866596,0.126467449306297,0.0426894343649947,0.0522945570971185,1,0,0,0,10.1686939282227,20.989010989011,79,12.2885738670419,217.2,877,6.77650699237218
"36083040900","Census Tract 409, Rensselaer County, New York","B01001_001",2737,331,10.0537221795856,12.5095932463546,77.4366845740599,2737,1984,473,8,2737,308,0.724881256850566,0.172816952868104,0.00292290829375228,0.112531969309463,1,0,0,0,10.1307824749728,29.7297297297297,79,11.825544022712,136.7,822,6.71174039505618
"36083041000","Census Tract 410, Rensselaer County, New York","B01001_001",4538,406,11.982330204307,8.44837106570955,79.5692987299834,4538,2914,1043,67,4538,523,0.642133098281181,0.229836932569414,0.0147642133098281,0.115249008373733,1,0,0,0,10.055865232957,36.9617224880383,79,11.6118654128251,110.4,942,6.84800527457636
"36083041100","Census Tract 411, Rensselaer County, New York","B01001_001",5313,342,5.59116809116809,9.79344729344729,84.6153846153846,5313,3988,570,87,5313,648,0.750611707133446,0.107284020327499,0.0163749294184077,0.121964991530209,1,0,0,0,10.2907547451092,54.3084401237296,50,11.9996632932071,162.7,875,6.77422388635761
"36083041200","Census Tract 412, Rensselaer County, New York","B01001_001",2818,285,3.37738619676946,0.513950073421439,96.1086637298091,2818,2487,70,43,2818,40,0.882540809084457,0.0248403122782115,0.0152590489709013,0.014194464158978,1,0,0,0,10.5100141888123,68.0369127516778,79,12.1318877473408,185.7,895,6.79682371827486
"36083041300","Census Tract 413, Rensselaer County, New York","B01001_001",5205,384,8.20842255531763,2.99785867237687,88.7937187723055,5205,4057,438,513,5205,172,0.779442843419789,0.084149855907781,0.0985590778097983,0.033045148895293,1,0,0,0,9.24975337433302,55.222602739726,76,11.9588925163877,156.2,1001,6.90875477931522
